acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,expected_boundary,expected_non_source_writes,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_count,noise_write_ratio,phase,seed,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
1.0,0.996874988079071,0.9959125055074691,0.005492473630739944,40,500,41,21,0.0034014019183814526,0.020499458997510375,0.024494762768616493,forced,42,naive,20,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9959125055074691,0.005492473630739944,40,500,41,21,0.0034014019183814526,0.020499458997510375,0.024494762768616493,forced,43,naive,20,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9959125055074691,0.005492473630739944,40,500,41,21,0.0034014019183814526,0.020499458997510375,0.024494762768616493,forced,51,naive,20,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9959125055074691,0.005492473630739944,40,500,41,21,0.0034014019183814526,0.020499458997510375,0.024494762768616493,forced,61,naive,20,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.10000000149011612,0.05937499925494194,0.0503062509521842,0.012712412669683017,40,500,51,31,2.973296642303467,2.998319399833679,0.0042157709995945735,forced,10,naive,30,0.75,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.10312499850988388,0.05625000223517418,0.050493750927969816,0.013050770990162192,40,500,51,31,2.9735007286071777,2.998315454006195,0.0042401729343295716,forced,20,naive,30,0.75,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.965624988079071,0.9312500357627869,0.9415000125169753,0.008273640749921742,40,500,51,31,0.10055377334356308,0.15028999438881874,0.025084951833514002,forced,49,naive,30,0.75,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.96875,0.9437500238418579,0.9487250109910965,0.006338077564581271,40,500,51,31,0.07252345979213715,0.11134832988679409,0.016839085712241218,forced,50,naive,30,0.75,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
1.0,0.9937500357627869,0.9933250119686127,0.004974051787155386,40,500,51,31,0.005153520032763481,0.030062413239851593,0.018253322315339354,forced,51,naive,30,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.9937500357627869,0.9933250119686127,0.004974051787155386,40,500,51,31,0.005153520032763481,0.030062413239851593,0.018253322315339354,forced,52,naive,30,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
