acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_budget,phase,seed,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
0.796875,0.746874988079071,0.7392562627792358,0.02605098518588627,20,500,0.4601147770881653,0.5918885142207145,0.05551158111244783,natural,0,baseline,,natural_baseline,4,,,32,none
0.3499999940395355,0.29375001788139343,0.2842437550723553,0.023966170535187598,40,500,2.2927067279815674,2.4832388548851014,0.07992922129094197,natural,0,baseline,,natural_baseline,4,,,32,none
0.09375,0.03750000149011612,0.050625000979751346,0.012030235802993993,80,500,2.984278917312622,2.997516345500946,0.0034798918898878654,natural,0,baseline,,natural_baseline,4,,,32,none
0.10000000149011612,0.046875,0.04966250087507069,0.012198046932767735,10,500,2.98374605178833,2.996941022872925,0.0024719942104767458,natural,0,baseline,,natural_baseline,5,,,4,none
0.09687500447034836,0.05000000074505806,0.05067500099912286,0.012652717305846472,20,500,2.978773593902588,2.996882963657379,0.002648147512158199,natural,0,baseline,,natural_baseline,5,,,4,none
0.09375,0.02812500111758709,0.049762500945478676,0.0124177860441437,40,500,2.97912335395813,2.9969029850959776,0.0025734633779812208,natural,0,baseline,,natural_baseline,5,,,4,none
0.10625000298023224,0.05312500149011612,0.05020000083371997,0.012432593479706273,80,500,2.9821629524230957,2.9968131728172303,0.002484169277821898,natural,0,baseline,,natural_baseline,5,,,4,none
0.10000000149011612,0.05625000223517418,0.04960625090636313,0.011975774869936288,10,500,2.981825590133667,2.9969178409576416,0.002474612118524464,natural,0,baseline,,natural_baseline,5,,,8,none
0.09375,0.05312500149011612,0.050587500968948006,0.01244074105097219,20,500,2.978458881378174,2.9968351554870605,0.002597050829841664,natural,0,baseline,,natural_baseline,5,,,8,none
0.09687500447034836,0.02500000037252903,0.04975625096261501,0.012236247276290309,40,500,2.9780631065368652,2.9968966641426085,0.002546150129770313,natural,0,baseline,,natural_baseline,5,,,8,none
0.10625000298023224,0.05312500149011612,0.050375000890344385,0.012600223475365662,80,500,2.9824531078338623,2.9968241667747497,0.002464689327266156,natural,0,baseline,,natural_baseline,5,,,8,none
0.10000000149011612,0.04062500223517418,0.049256250884383915,0.01213424118658337,10,500,2.9799585342407227,2.9969073305130003,0.0024404649701664605,natural,0,baseline,,natural_baseline,5,,,16,none
0.09375,0.05625000223517418,0.05022500095516443,0.012664085725479803,20,500,2.9796321392059326,2.996860538959503,0.0025909895863814618,natural,0,baseline,,natural_baseline,5,,,16,none
0.09375,0.03750000149011612,0.04943125082179904,0.012255768923387377,40,500,2.9780406951904297,2.996849949359894,0.0025434571156849207,natural,0,baseline,,natural_baseline,5,,,16,none
0.10000000149011612,0.05312500149011612,0.04990000083297491,0.01249178509188744,80,500,2.9829277992248535,2.9968116788864134,0.002467668077318332,natural,0,baseline,,natural_baseline,5,,,16,none
1.0,0.996874988079071,0.9919937622547149,0.005410991280441095,10,500,0.003536556614562869,0.03829369747778401,0.026211910413068105,natural,0,baseline,,natural_baseline,5,,,32,none
0.668749988079071,0.621874988079071,0.6206562606096268,0.017486015275064694,20,500,0.7650192975997925,0.865187777519226,0.03855685028942587,natural,0,baseline,,natural_baseline,5,,,32,none
0.23125000298023224,0.16875000298023224,0.1211062519401312,0.051015995236885193,40,500,2.6399147510528564,2.874707863330841,0.10468694149491611,natural,0,baseline,,natural_baseline,5,,,32,none
0.09687500447034836,0.05625000223517418,0.049768750812858344,0.012067730646665225,80,500,2.9828169345855713,2.9968117694854737,0.00245181110062811,natural,0,baseline,,natural_baseline,5,,,32,none
0.09687500447034836,0.03125,0.04985625096783042,0.012696842719458385,10,500,2.979410409927368,2.9972348489761353,0.0030776445268836947,natural,0,baseline,,natural_baseline,6,,,4,none
0.09062500298023224,0.0625,0.05025000093132258,0.012344976478770782,20,500,2.981548547744751,2.997037589073181,0.0027970418099034465,natural,0,baseline,,natural_baseline,6,,,4,none
0.09062500298023224,0.03437500074505806,0.0499187510125339,0.012176006020804512,40,500,2.983186721801758,2.997245871543884,0.0030321463482499986,natural,0,baseline,,natural_baseline,6,,,4,none
0.09062500298023224,0.03437500074505806,0.050725000996142626,0.012372070571971152,80,500,2.9817023277282715,2.9970743923187255,0.002900596420399757,natural,0,baseline,,natural_baseline,6,,,4,none
0.09687500447034836,0.03750000149011612,0.05025000096857548,0.012595572337922183,10,500,2.9775335788726807,2.9972050981521607,0.0030513234997112696,natural,0,baseline,,natural_baseline,6,,,8,none
0.09062500298023224,0.0625,0.05031250093877315,0.01205213304152984,20,500,2.9824976921081543,2.9970700707435607,0.0028152481340716043,natural,0,baseline,,natural_baseline,6,,,8,none
0.09375,0.03750000149011612,0.05027500104904175,0.012409145063904569,40,500,2.9836363792419434,2.997262699127197,0.003084030778935335,natural,0,baseline,,natural_baseline,6,,,8,none
0.09375,0.03437500074505806,0.050493750866502526,0.012898732887186052,80,500,2.9822709560394287,2.997028761386871,0.0028717710165445977,natural,0,baseline,,natural_baseline,6,,,8,none
0.10000000149011612,0.03125,0.049956250846385955,0.012577030022254302,10,500,2.9780616760253906,2.9972718930244446,0.003118934891315599,natural,0,baseline,,natural_baseline,6,,,16,none
0.09375,0.07187499850988388,0.05038750091940165,0.012285910650659392,20,500,2.98317289352417,2.9970799012184144,0.002867095982077257,natural,0,baseline,,natural_baseline,6,,,16,none
0.09375,0.03437500074505806,0.0500875009149313,0.012063963772549927,40,500,2.9832661151885986,2.9972302632331846,0.0030409452011482315,natural,0,baseline,,natural_baseline,6,,,16,none
